MoMo更新,#genre#
东南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.112:8000
广东卫视HD,http://222.95.12.2:4022/rtp/239.49.8.13:9422
广东卫视HD,http://222.95.12.2:4022/rtp/239.49.8.143:6000
重庆卫视HD,http://222.95.12.2:4022/rtp/239.49.8.57:9830
重庆卫视HD,http://222.95.12.2:4022/rtp/239.49.8.149:6000
广西卫视HD,http://222.95.12.2:4022/rtp/239.49.8.10:8000
贵州卫视HD,http://222.95.12.2:4022/rtp/239.49.8.49:8000
海南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.83:8000
河北卫视HD,http://222.95.12.2:4022/rtp/239.49.8.114:8000
河北卫视HD,http://222.95.12.2:4022/rtp/239.49.8.188:6000
河南卫视HD,http://222.95.12.2:4022/rtp/239.49.8.29:8000
湖北卫视HD,http://222.95.12.2:4022/rtp/239.49.8.8:9632
湖北卫视HD,http://222.95.12.2:4022/rtp/239.49.8.147:6000
吉林卫视HD,http://222.95.12.2:4022/rtp/239.49.8.113:8000
江西卫视HD,http://222.95.12.2:4022/rtp/239.49.8.111:8000
江西卫视HD,http://222.95.12.2:4022/rtp/239.49.8.185:6000
辽宁卫视HD,http://222.95.12.2:4022/rtp/239.49.8.48:8000
宁夏卫视HD,http://222.95.12.2:4022/rtp/239.49.1.60:8000
青海卫视HD,http://222.95.12.2:4022/rtp/239.49.0.81:8000
三沙卫视HD,http://222.95.12.2:4022/rtp/239.49.0.167:8000
山东卫视HD,http://222.95.12.2:4022/rtp/239.49.8.7:9306
山东卫视HD,http://222.95.12.2:4022/rtp/239.49.8.146:6000
山西卫视HD,http://222.95.12.2:4022/rtp/239.49.1.55:8000
陕西卫视HD,http://222.95.12.2:4022/rtp/239.49.1.74:8000
天津卫视HD,http://222.95.12.2:4022/rtp/239.49.8.35:8620
天津卫视HD,http://222.95.12.2:4022/rtp/239.49.8.148:6000
甘肃卫视HD,http://222.95.12.2:4022/rtp/239.49.0.250:8000
西藏卫视HD,http://222.95.12.2:4022/rtp/239.49.1.56:8000
新疆卫视HD,http://222.95.12.2:4022/rtp/239.49.1.57:8000
云南卫视HD,http://222.95.12.2:4022/rtp/239.49.0.177:8000
兵团卫视HD,http://222.95.12.2:4022/rtp/239.49.1.58:8000
内蒙古卫视HD,http://222.95.12.2:4022/rtp/239.49.1.75:8000
黑龙江卫视HD,http://222.95.12.2:4022/rtp/239.49.8.14:9426
黑龙江卫视HD,http://222.95.12.2:4022/rtp/239.49.8.144:6000
山东教育卫视HD,http://222.95.12.2:4022/rtp/239.49.0.252:8000
中国天气HD,http://222.95.12.2:4022/rtp/239.49.0.94:8000
金鹰纪实HD,http://222.95.12.2:4022/rtp/239.49.8.79:8000
金鹰卡通HD,http://222.95.12.2:4022/rtp/239.49.8.33:8000
睛彩广场舞HD,http://222.95.12.2:4022/rtp/239.49.8.64:8000
睛彩竞技HD,http://222.95.12.2:4022/rtp/239.49.8.39:8000
睛彩篮球HD,http://222.95.12.2:4022/rtp/239.49.8.42:8000
睛彩青少HD,http://222.95.12.2:4022/rtp/239.49.8.46:8000
都市剧场HD,http://222.95.12.2:4022/rtp/239.49.0.99:8000
法制天地HD,http://222.95.12.2:4022/rtp/239.49.0.96:8000
快乐垂钓HD,http://222.95.12.2:4022/rtp/239.49.0.114:8000
梨园频道HD,http://222.95.12.2:4022/rtp/239.49.8.193:8000
新闻综合HD,http://222.95.12.2:4022/rtp/239.49.0.158:8000
新闻综合HD,http://222.95.12.2:4022/rtp/239.49.0.214:8000
生活时尚HD,http://222.95.12.2:4022/rtp/239.49.0.97:8000
江苏城市HD,http://222.95.12.2:4022/rtp/239.49.8.107:8000
江苏地方HD,http://222.95.12.2:4022/rtp/239.49.1.54:8000
江苏国际HD,http://222.95.12.2:4022/rtp/239.49.1.81:8000
江苏教育HD,http://222.95.12.2:4022/rtp/239.49.8.122:8000
江苏体育休闲HD,http://222.95.12.2:4022/rtp/239.49.8.117:8000
盐城1HD,http://222.95.12.2:4022/rtp/239.49.8.30:8000
盐城2HD,http://222.95.12.2:4022/rtp/239.49.0.88:8000
优漫卡通HD,http://222.95.12.2:4022/rtp/239.49.8.119:8000
BRTV少儿HD,http://222.95.12.2:4022/rtp/239.49.0.148:8000
茶频道HD,http://222.95.12.2:4022/rtp/239.49.0.146:8000
第一财经HD,http://222.95.12.2:4022/rtp/239.49.8.37:8000
东方财经HD,http://222.95.12.2:4022/rtp/239.49.0.95:8000
财富天下HD,http://222.95.12.2:4022/rtp/239.49.1.76:8000
四海垂钓HD,http://222.95.12.2:4022/rtp/239.49.1.80:8000
江苏新闻HD,http://222.95.12.2:4022/rtp/239.49.8.120:8000
江苏影视HD,http://222.95.12.2:4022/rtp/239.49.8.118:8000
江苏综艺HD,http://222.95.12.2:4022/rtp/239.49.8.108:8000
天元围棋HD,http://222.95.12.2:4022/rtp/239.49.1.79:8000
文物宝库HD,http://222.95.12.2:4022/rtp/239.49.0.209:8000
无锡新闻综合HD,http://222.95.12.2:4022/rtp/239.49.1.77:8000
武术世界HD,http://222.95.12.2:4022/rtp/239.49.0.205:8000
CCTV1,http://222.95.12.2:4022/rtp/239.49.0.145:8000
CCTV1,http://222.95.12.2:4022/rtp/239.49.0.1:8000
CCTV1,http://222.95.12.2:4022/rtp/239.49.0.91:8000
CCTV1,http://222.95.12.2:4022/rtp/239.49.1.1:6000
CCTV10,http://222.95.12.2:4022/rtp/239.49.1.10:6000
CCTV11,http://222.95.12.2:4022/rtp/239.49.1.11:6000
CCTV12,http://222.95.12.2:4022/rtp/239.49.1.12:6000
CCTV13,http://222.95.12.2:4022/rtp/239.49.1.13:6000
CCTV14,http://222.95.12.2:4022/rtp/239.49.1.14:6000
CCTV15,http://222.95.12.2:4022/rtp/239.49.1.15:6000
CCTV17,http://222.95.12.2:4022/rtp/239.49.1.7:6000
CCTV2,http://222.95.12.2:4022/rtp/239.49.1.2:6000
CCTV3,http://222.95.12.2:4022/rtp/239.49.1.3:6000
CCTV4,http://222.95.12.2:4022/rtp/239.49.1.4:6000
CCTV5,http://222.95.12.2:4022/rtp/239.49.1.5:6000
CCTV6,http://222.95.12.2:4022/rtp/239.49.1.6:6000
CCTV7,http://222.95.12.2:4022/rtp/239.49.1.254:6000
CCTV8,http://222.95.12.2:4022/rtp/239.49.1.8:6000
CCTV中等教育,http://222.95.12.2:4022/rtp/239.49.0.43:8000
CGTNPYCC,http://222.95.12.2:4022/rtp/239.49.0.111:8000
GCTN英语,http://222.95.12.2:4022/rtp/239.49.0.9:8064
安徽卫视,http://222.95.12.2:4022/rtp/239.49.1.36:6000
北京卫视,http://222.95.12.2:4022/rtp/239.49.1.33:6000
兵团卫视,http://222.95.12.2:4022/rtp/239.49.0.240:8000
财富天下,http://222.95.12.2:4022/rtp/239.49.1.29:6000
崇川公共,http://222.95.12.2:4022/rtp/239.49.0.197:8000
东方卫视,http://222.95.12.2:4022/rtp/239.49.1.32:6000
东南卫视,http://222.95.12.2:4022/rtp/239.49.1.45:6000
甘肃卫视,http://222.95.12.2:4022/rtp/239.49.0.172:8000
广东卫视,http://222.95.12.2:4022/rtp/239.49.1.39:6000
广西卫视,http://222.95.12.2:4022/rtp/239.49.1.40:6000
贵州卫视,http://222.95.12.2:4022/rtp/239.49.1.52:6000
海南卫视,http://222.95.12.2:4022/rtp/239.49.1.41:6000
河北卫视,http://222.95.12.2:4022/rtp/239.49.0.170:8000
河南卫视,http://222.95.12.2:4022/rtp/239.49.1.44:6000
黑龙江卫视,http://222.95.12.2:4022/rtp/239.49.1.50:6000
湖北卫视,http://222.95.12.2:4022/rtp/239.49.1.48:6000
湖南卫视,http://222.95.12.2:4022/rtp/239.49.1.38:6000
淮安公共,http://222.95.12.2:4022/rtp/239.49.0.181:8000
淮安综合,http://222.95.12.2:4022/rtp/239.49.0.204:8000
淮阴综合,http://222.95.12.2:4022/rtp/239.49.0.169:8000
环球新闻,http://222.95.12.2:4022/rtp/239.49.1.9:6000
吉林卫视,http://222.95.12.2:4022/rtp/239.49.1.49:6000
贾汪新闻,http://222.95.12.2:4022/rtp/239.49.0.248:8000
江苏城市,http://222.95.12.2:4022/rtp/239.49.1.17:6000
江苏地方,http://222.95.12.2:4022/rtp/239.49.0.224:8000
江苏地方,http://222.95.12.2:4022/rtp/239.49.0.241:8000
江苏公共,http://222.95.12.2:4022/rtp/239.49.1.22:6000
江苏国际,http://222.95.12.2:4022/rtp/239.49.1.23:6000
江苏教育,http://222.95.12.2:4022/rtp/239.49.1.25:6000
江苏卡通,http://222.95.12.2:4022/rtp/239.49.1.21:6000
江苏体育,http://222.95.12.2:4022/rtp/239.49.1.19:6000
江苏卫视,http://222.95.12.2:4022/rtp/239.49.1.16:6000
江苏影视,http://222.95.12.2:4022/rtp/239.49.1.20:6000
江苏综艺,http://222.95.12.2:4022/rtp/239.49.1.18:6000
江西卫视,http://222.95.12.2:4022/rtp/239.49.1.47:6000
教育民生,http://222.95.12.2:4022/rtp/239.49.1.73:8000
辽宁卫视,http://222.95.12.2:4022/rtp/239.49.1.35:6000
南京科教,http://222.95.12.2:4022/rtp/239.49.0.183:9434
南京少儿,http://222.95.12.2:4022/rtp/239.49.0.45:8000
南京生活,http://222.95.12.2:4022/rtp/239.49.0.26:8200
南京新闻综合,http://222.95.12.2:4022/rtp/239.49.0.25:8192
南京影视,http://222.95.12.2:4022/rtp/239.49.0.24:8000
内蒙古卫视,http://222.95.12.2:4022/rtp/239.49.0.180:8000
宁夏卫视,http://222.95.12.2:4022/rtp/239.49.0.171:8000
邳州综合,http://222.95.12.2:4022/rtp/239.49.0.182:8000
青海卫视,http://222.95.12.2:4022/rtp/239.49.1.53:6000
三沙卫视,http://222.95.12.2:4022/rtp/239.49.0.165:8000
厦门卫视,http://222.95.12.2:4022/rtp/239.49.0.230:8000
山东教育卫视,http://222.95.12.2:4022/rtp/239.49.0.235:8000
山东卫视,http://222.95.12.2:4022/rtp/239.49.1.37:6000
山西卫视,http://222.95.12.2:4022/rtp/239.49.1.51:6000
陕西卫视,http://222.95.12.2:4022/rtp/239.49.0.233:8000
深圳卫视,http://222.95.12.2:4022/rtp/239.49.1.59:6000
生活频道,http://222.95.12.2:4022/rtp/239.49.0.229:8000
书法,http://222.95.12.2:4022/rtp/239.49.0.123:8000
四川卫视,http://222.95.12.2:4022/rtp/239.49.1.43:6000
泗洪综合,http://222.95.12.2:4022/rtp/239.49.0.195:8000
泗阳综合,http://222.95.12.2:4022/rtp/239.49.0.249:8000
宿迁公共,http://222.95.12.2:4022/rtp/239.49.0.236:8000
宿迁综合,http://222.95.12.2:4022/rtp/239.49.0.231:8000
宿豫综合,http://222.95.12.2:4022/rtp/239.49.0.83:8000
泰州1,http://222.95.12.2:4022/rtp/239.49.0.215:8000
泰州2,http://222.95.12.2:4022/rtp/239.49.0.217:8000
泰州3,http://222.95.12.2:4022/rtp/239.49.0.222:8000
天津卫视,http://222.95.12.2:4022/rtp/239.49.1.46:6000
铜山1,http://222.95.12.2:4022/rtp/239.49.0.163:8000
未知,http://222.95.12.2:4022/rtp/239.49.0.194:8000
文旅纪录,http://222.95.12.2:4022/rtp/239.49.0.38:8000
西藏卫视,http://222.95.12.2:4022/rtp/239.49.0.245:8000
新疆卫视,http://222.95.12.2:4022/rtp/239.49.0.178:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.162:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.223:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.225:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.74:8000
新闻综合,http://222.95.12.2:4022/rtp/239.49.0.98:8000
新沂,http://222.95.12.2:4022/rtp/239.49.0.238:8000
徐州1,http://222.95.12.2:4022/rtp/239.49.0.203:8000
徐州1,http://222.95.12.2:4022/rtp/239.49.0.216:8000
徐州2,http://222.95.12.2:4022/rtp/239.49.0.199:8000
徐州3,http://222.95.12.2:4022/rtp/239.49.0.211:8000
影视娱乐,http://222.95.12.2:4022/rtp/239.49.0.192:8000
云南卫视,http://222.95.12.2:4022/rtp/239.49.0.147:8000
云南卫视,http://222.95.12.2:4022/rtp/239.49.1.235:6000
浙江卫视,http://222.95.12.2:4022/rtp/239.49.1.34:6000
中央未知,http://222.95.12.2:4022/rtp/239.49.1.82:8000
重庆卫视,http://222.95.12.2:4022/rtp/239.49.1.42:6000
综合,http://222.95.12.2:4022/rtp/239.49.0.121:8000
综合,http://222.95.12.2:4022/rtp/239.49.0.168:8000
综合,http://222.95.12.2:4022/rtp/239.49.0.237:8000
综合,http://222.95.12.2:4022/rtp/239.49.0.239:8000
综合,http://222.95.12.2:4022/rtp/239.49.0.89:8000
测试,http://222.95.12.2:4022/rtp/239.49.0.82:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.63:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.65:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.67:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.69:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.71:8000
测试,http://222.95.12.2:4022/rtp/239.49.1.78:8000

湖南电信,#genre#
九画面,http://175.0.64.97:8888/udp/239.76.245.131:1234
九画面,http://175.0.64.97:8888/udp/239.76.252.131:9000
湖南卫视,http://175.0.64.97:8888/udp/239.76.253.101:9000
湖南卫视,http://175.0.64.97:8888/udp/239.76.251.85:9000
湖南卫视,http://175.0.64.97:8888/udp/239.76.253.100:9000
湖南经视频道,http://175.0.64.97:8888/udp/239.76.253.103:9000
湖南经视频道,http://175.0.64.97:8888/udp/239.76.251.86:9000
湖南都市频道,http://175.0.64.97:8888/udp/239.76.253.104:9000
湖南国际频道,http://175.0.64.97:8888/udp/239.76.253.102:9000
湖南国际频道,http://175.0.64.97:8888/udp/239.76.252.240:9000
湖南公共频道,http://175.0.64.97:8888/udp/239.76.253.109:9000
湖南娱乐频道,http://175.0.64.97:8888/udp/239.76.253.105:9000
湖南电影频道,http://175.0.64.97:8888/udp/239.76.253.106:9000
湖南电视剧频道,http://175.0.64.97:8888/udp/239.76.253.108:9000
金鹰卡通,http://175.0.64.97:8888/udp/239.76.253.107:9000
金鹰纪实,http://175.0.64.97:8888/udp/239.76.253.110:9000
快乐垂钓,http://175.0.64.97:8888/udp/239.76.253.5:9000
茶频道,http://175.0.64.97:8888/udp/239.76.252.239:9000
湖南教育台,http://175.0.64.97:8888/udp/239.76.252.233:9000
湖南卫视FHD,http://175.0.64.97:8888/udp/239.76.252.115:9000
湖南经视FHD,http://175.0.64.97:8888/udp/239.76.252.116:9000
湖南都市FHD,http://175.0.64.97:8888/udp/239.76.252.117:9000
湖南电视剧FHD,http://175.0.64.97:8888/udp/239.76.252.118:9000
湖南电影FHD,http://175.0.64.97:8888/udp/239.76.252.119:9000
湖南娱乐FHD,http://175.0.64.97:8888/udp/239.76.252.121:9000
湖南公共FHD,http://175.0.64.97:8888/udp/239.76.252.123:9000
湖南国际FHD,http://175.0.64.97:8888/udp/239.76.252.124:9000
金鹰卡通FHD,http://175.0.64.97:8888/udp/239.76.252.120:9000
金鹰纪实FHD,http://175.0.64.97:8888/udp/239.76.252.122:9000
快乐垂钓FHD,http://175.0.64.97:8888/udp/239.76.252.127:9000
CCTV-1综合,http://175.0.64.97:8888/udp/239.76.253.151:9000
CCTV-1综合,http://175.0.64.97:8888/udp/239.76.251.87:9000
CCTV-2财经,http://175.0.64.97:8888/udp/239.76.253.152:9000
CCTV-3综艺,http://175.0.64.97:8888/udp/239.76.253.153:9000
CCTV-4中文国际,http://175.0.64.97:8888/udp/239.76.253.154:9000
CCTV-5体育,http://175.0.64.97:8888/udp/239.76.253.155:9000
CCTV-5体育,http://175.0.64.97:8888/udp/239.76.254.214:9000
CCTV-5+体育赛事,http://175.0.64.97:8888/udp/239.76.253.168:9000
CCTV-5+体育赛事,http://175.0.64.97:8888/udp/239.76.251.88:9000
CCTV-5+体育赛事,http://175.0.64.97:8888/udp/239.76.254.215:9000
CCTV-6电影,http://175.0.64.97:8888/udp/239.76.253.156:9000
CCTV-7国防军事,http://175.0.64.97:8888/udp/239.76.253.157:9000
CCTV-8电视剧,http://175.0.64.97:8888/udp/239.76.253.158:9000
CCTV-9纪录,http://175.0.64.97:8888/udp/239.76.253.159:9000
CCTV-10科教,http://175.0.64.97:8888/udp/239.76.253.160:9000
CCTV-11戏曲,http://175.0.64.97:8888/udp/239.76.252.251:9000
CCTV-12社会与法,http://175.0.64.97:8888/udp/239.76.253.162:9000
CCTV-13新闻,http://175.0.64.97:8888/udp/239.76.253.93:9000
CCTV-13新闻,http://175.0.64.97:8888/udp/239.76.251.84:9000
CCTV-14少儿,http://175.0.64.97:8888/udp/239.76.253.164:9000
CCTV-15音乐,http://175.0.64.97:8888/udp/239.76.252.252:9000
CCTV-16奥林匹克,http://175.0.64.97:8888/udp/239.76.253.98:9000
CCTV-17农业农村,http://175.0.64.97:8888/udp/239.76.252.238:9000
CHC家庭影院,http://175.0.64.97:8888/udp/239.76.252.241:9000
CHC影迷电影,http://175.0.64.97:8888/udp/239.76.252.242:9000
CHC动作电影,http://175.0.64.97:8888/udp/239.76.252.243:9000
CCTV-第一剧场,http://175.0.64.97:8888/udp/239.76.254.49:9000
CCTV-风云剧场,http://175.0.64.97:8888/udp/239.76.254.50:9000
CCTV-怀旧剧场,http://175.0.64.97:8888/udp/239.76.254.53:9000
CCTV-电视指南,http://175.0.64.97:8888/udp/239.76.254.61:9000
CCTV-世界地理,http://175.0.64.97:8888/udp/239.76.254.57:9000
CCTV-兵器科技,http://175.0.64.97:8888/udp/239.76.254.59:9000
CCTV-央视台球,http://175.0.64.97:8888/udp/239.76.254.58:9000
CCTV-文化精品,http://175.0.64.97:8888/udp/239.76.254.56:9000
CCTV-女性时尚,http://175.0.64.97:8888/udp/239.76.254.55:9000
CCTV-风云足球,http://175.0.64.97:8888/udp/239.76.254.52:9000
CCTV-风云音乐,http://175.0.64.97:8888/udp/239.76.254.51:9000
CCTV-高尔夫网球,http://175.0.64.97:8888/udp/239.76.254.62:9000
CCTV-4中文国际 欧洲,http://175.0.64.97:8888/udp/239.76.253.95:9000
CCTV-4中文国际 美洲,http://175.0.64.97:8888/udp/239.76.253.96:9000
凤凰中文,http://175.0.64.97:8888/udp/239.76.253.134:9000
凤凰资讯,http://175.0.64.97:8888/udp/239.76.253.135:9000
北京卫视,http://175.0.64.97:8888/udp/239.76.253.184:9000
三沙卫视,http://175.0.64.97:8888/udp/239.76.253.74:9000
东方卫视,http://175.0.64.97:8888/udp/239.76.253.186:9000
吉林卫视,http://175.0.64.97:8888/udp/239.76.253.201:9000
四川卫视,http://175.0.64.97:8888/udp/239.76.253.91:9000
天津卫视,http://175.0.64.97:8888/udp/239.76.253.185:9000
山东卫视,http://175.0.64.97:8888/udp/239.76.253.195:9000
江苏卫视,http://175.0.64.97:8888/udp/239.76.253.181:9000
河南卫视,http://175.0.64.97:8888/udp/239.76.253.202:9000
浙江卫视,http://175.0.64.97:8888/udp/239.76.253.182:9000
海南卫视,http://175.0.64.97:8888/udp/239.76.253.203:9000
深圳卫视,http://175.0.64.97:8888/udp/239.76.253.188:9000
湖北卫视,http://175.0.64.97:8888/udp/239.76.253.193:9000
甘肃卫视,http://175.0.64.97:8888/udp/239.76.253.94:9000
重庆卫视,http://175.0.64.97:8888/udp/239.76.253.92:9000
广东卫视,http://175.0.64.97:8888/udp/239.76.252.189:9000
河北卫视,http://175.0.64.97:8888/udp/239.76.252.199:9000
安徽卫视,http://175.0.64.97:8888/udp/239.76.252.196:9000
天津卫视,http://175.0.64.97:8888/udp/239.76.251.92:9000
江苏卫视,http://175.0.64.97:8888/udp/239.76.251.89:9000
江西卫视,http://175.0.64.97:8888/udp/239.76.252.225:9000
东南卫视,http://175.0.64.97:8888/udp/239.76.252.190:9000
辽宁卫视,http://175.0.64.97:8888/udp/239.76.252.197:9000
贵州卫视,http://175.0.64.97:8888/udp/239.76.252.198:9000
黑龙江卫视,http://175.0.64.97:8888/udp/239.76.253.200:9000
云南卫视,http://175.0.64.97:8888/udp/239.76.254.60:9000
广西卫视,http://175.0.64.97:8888/udp/239.76.254.54:9000
陕西卫视,http://175.0.64.97:8888/udp/239.76.254.76:9000
青海卫视,http://175.0.64.97:8888/udp/239.76.254.132:9000
北京KAKU少儿,http://175.0.64.97:8888/udp/239.76.254.81:9000
北京纪实科教,http://175.0.64.97:8888/udp/239.76.254.65:9000
上海东方财经,http://175.0.64.97:8888/udp/239.76.254.69:9000
上海乐游频道,http://175.0.64.97:8888/udp/239.76.254.68:9000
上海动漫秀场,http://175.0.64.97:8888/udp/239.76.254.70:9000
上海法治天地,http://175.0.64.97:8888/udp/239.76.254.67:9000
上海游戏风云,http://175.0.64.97:8888/udp/239.76.254.71:9000
上海生活时尚,http://175.0.64.97:8888/udp/239.76.254.73:9000
上海都市剧场,http://175.0.64.97:8888/udp/239.76.254.74:9000
上海金色学堂,http://175.0.64.97:8888/udp/239.76.254.75:9000
河南梨园频道,http://175.0.64.97:8888/udp/239.76.252.179:9000
河南文物宝库,http://175.0.64.97:8888/udp/239.76.252.180:9000
河南武术世界,http://175.0.64.97:8888/udp/239.76.252.181:9000
CETV-1,http://175.0.64.97:8888/udp/239.76.252.192:9000
CETV-4,http://175.0.64.97:8888/udp/239.76.252.254:9000
CETV早期教育,http://175.0.64.97:8888/udp/239.76.254.202:9000
CGTN英语,http://175.0.64.97:8888/udp/239.76.252.66:9000
CGTN纪录,http://175.0.64.97:8888/udp/239.76.252.67:9000
CGTN俄语,http://175.0.64.97:8888/udp/239.76.253.86:9000
CGTN法语,http://175.0.64.97:8888/udp/239.76.253.87:9000
CGTN西班牙语,http://175.0.64.97:8888/udp/239.76.253.88:9000
CGTN阿拉伯语,http://175.0.64.97:8888/udp/239.76.253.97:9000
魅力足球,http://175.0.64.97:8888/udp/239.76.254.72:9000
中国天气,http://175.0.64.97:8888/udp/239.76.253.61:9000
天元围棋,http://175.0.64.97:8888/udp/239.76.253.2:9000
长沙新闻综合,http://175.0.64.97:8888/udp/239.76.253.121:9000
长沙政法频道,http://175.0.64.97:8888/udp/239.76.253.122:9000
长沙文旅频道,http://175.0.64.97:8888/udp/239.76.255.42:9000
益阳新闻综合,http://175.0.64.97:8888/udp/239.76.255.15:9000
益阳公共频道,http://175.0.64.97:8888/udp/239.76.255.16:9000
岳阳新闻综合,http://175.0.64.97:8888/udp/239.76.255.7:9000
岳阳文旅都市,http://175.0.64.97:8888/udp/239.76.255.8:9000
张家界1新闻综合,http://175.0.64.97:8888/udp/239.76.252.234:9000
张家界2公共频道,http://175.0.64.97:8888/udp/239.76.252.235:9000
湘西新闻综合,http://175.0.64.97:8888/udp/239.76.252.208:9000
湘西文化旅游,http://175.0.64.97:8888/udp/239.76.252.209:9000
株洲新闻综合,http://175.0.64.97:8888/udp/239.76.255.1:9000
永州新闻综合,http://175.0.64.97:8888/udp/239.76.255.23:9000
永州经济生活,http://175.0.64.97:8888/udp/239.76.255.24:9000
湘潭新闻综合,http://175.0.64.97:8888/udp/239.76.255.4:9000
湘潭县电视台,http://175.0.64.97:8888/udp/239.76.255.41:9000
衡阳新闻综合,http://175.0.64.97:8888/udp/239.76.255.13:9000
衡阳文旅法治,http://175.0.64.97:8888/udp/239.76.255.14:9000
衡阳县电视台,http://175.0.64.97:8888/udp/239.76.255.26:9000
邵阳新闻综合,http://175.0.64.97:8888/udp/239.76.255.21:9000
邵阳文旅民生,http://175.0.64.97:8888/udp/239.76.255.22:9000
郴州综合频道,http://175.0.64.97:8888/udp/239.76.253.75:9000
郴州公共频道,http://175.0.64.97:8888/udp/239.76.255.39:9000
怀化新闻综合,http://175.0.64.97:8888/udp/239.76.255.12:9000
常德新闻综合,http://175.0.64.97:8888/udp/239.76.255.10:9000
常德公共频道,http://175.0.64.97:8888/udp/239.76.255.11:9000
娄底综合频道,http://175.0.64.97:8888/udp/239.76.255.18:9000
娄底公共频道,http://175.0.64.97:8888/udp/239.76.255.19:9000
娄底教育频道,http://175.0.64.97:8888/udp/239.76.255.20:9000
东安新闻综合,http://175.0.64.97:8888/udp/239.76.255.32:9000
桃源综合频道,http://175.0.64.97:8888/udp/239.76.255.36:9000
双牌新闻综合,http://175.0.64.97:8888/udp/239.76.255.33:9000
麻阳综合频道,http://175.0.64.97:8888/udp/239.76.255.45:9000
宁远综合频道,http://175.0.64.97:8888/udp/239.76.255.34:9000
汨罗综合频道,http://175.0.64.97:8888/udp/239.76.255.47:9000
新化电视台,http://175.0.64.97:8888/udp/239.76.255.31:9000
津市电视台,http://175.0.64.97:8888/udp/239.76.255.30:9000
武冈综合频道,http://175.0.64.97:8888/udp/239.76.255.29:9000
未知频道,http://175.0.64.97:8888/udp/239.76.255.46:9000
江永新闻频道,http://175.0.64.97:8888/udp/239.76.255.35:9000
洪江新闻频道,http://175.0.64.97:8888/udp/239.76.255.37:9000
涟源综合频道,http://175.0.64.97:8888/udp/239.76.255.48:9000
溆浦综合频道,http://175.0.64.97:8888/udp/239.76.255.25:9000
蓝山综合频道,http://175.0.64.97:8888/udp/239.76.255.38:9000
新田综合频道,http://175.0.64.97:8888/udp/239.76.255.44:9000
道县综合频道,http://175.0.64.97:8888/udp/239.76.255.28:9000
中方台,http://175.0.64.97:8888/udp/239.76.255.43:9000
桂东融媒,http://175.0.64.97:8888/udp/239.76.253.231:9000
湖南卫视,http://175.0.64.97:8888/udp/239.76.246.101:1234
湖南卫视,http://175.0.64.97:8888/udp/239.76.246.100:1234
湖南公共频道,http://175.0.64.97:8888/udp/239.76.246.109:1234
湖南国际频道,http://175.0.64.97:8888/udp/239.76.246.102:1234
湖南娱乐频道,http://175.0.64.97:8888/udp/239.76.246.105:1234
湖南电影频道,http://175.0.64.97:8888/udp/239.76.246.106:1234
湖南电视剧频道,http://175.0.64.97:8888/udp/239.76.246.108:1234
湖南经视频道,http://175.0.64.97:8888/udp/239.76.246.103:1234
湖南都市频道,http://175.0.64.97:8888/udp/239.76.246.104:1234
金鹰卡通,http://175.0.64.97:8888/udp/239.76.246.107:1234
金鹰纪实,http://175.0.64.97:8888/udp/239.76.246.110:1234
湖南教育台,http://175.0.64.97:8888/udp/239.76.245.233:1234
快乐垂钓,http://175.0.64.97:8888/udp/239.76.246.5:1234
茶频道,http://175.0.64.97:8888/udp/239.76.245.239:1234
湖南卫视FHD,http://175.0.64.97:8888/udp/239.76.245.115:1234
湖南电影FHD,http://175.0.64.97:8888/udp/239.76.245.119:1234
湖南电视剧FHD,http://175.0.64.97:8888/udp/239.76.245.118:1234
湖南经视FHD,http://175.0.64.97:8888/udp/239.76.245.116:1234
湖南都市FHD,http://175.0.64.97:8888/udp/239.76.245.117:1234
湖南公共FHD,http://175.0.64.97:8888/udp/239.76.245.123:1234
湖南国际FHD,http://175.0.64.97:8888/udp/239.76.245.124:1234
湖南娱乐FHD,http://175.0.64.97:8888/udp/239.76.245.121:1234
金鹰卡通FHD,http://175.0.64.97:8888/udp/239.76.245.120:1234
金鹰纪实FHD,http://175.0.64.97:8888/udp/239.76.245.122:1234
快乐垂钓FHD,http://175.0.64.97:8888/udp/239.76.245.127:1234
CCTV-1综合,http://175.0.64.97:8888/udp/239.76.246.151:1234
CCTV-2财经,http://175.0.64.97:8888/udp/239.76.246.152:1234
CCTV-3综艺,http://175.0.64.97:8888/udp/239.76.246.153:1234
CCTV-4中文国际,http://175.0.64.97:8888/udp/239.76.246.154:1234
CCTV-4中文国际,http://175.0.64.97:8888/udp/239.76.245.195:1234
CCTV-5体育,http://175.0.64.97:8888/udp/239.76.246.155:1234
CCTV-5+体育赛事,http://175.0.64.97:8888/udp/239.76.246.168:1234
CCTV-6电影,http://175.0.64.97:8888/udp/239.76.246.156:1234
